date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2024-12-15,Dhaka,Narsingdi,Narsingdi Sadar,4042,23.94,90.73,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,83.38,0.7
2024-12-15,Dhaka,Narsingdi,Narsingdi Sadar,4042,23.94,90.73,vegetables and fruits,"Garlic (imported, China)",1082,KG,actual,Retail,BDT,228,1.91
2024-12-15,Dhaka,Narsingdi,Narsingdi Sadar,4042,23.94,90.73,vegetables and fruits,Gourd (bottle),1276,KG,actual,Retail,BDT,51.5,0.43
2024-12-15,Dhaka,Narsingdi,Narsingdi Sadar,4042,23.94,90.73,vegetables and fruits,"Onions (imported, China)",1108,KG,actual,Retail,BDT,72.45,0.61
2024-12-15,Dhaka,Narsingdi,Narsingdi Sadar,4042,23.94,90.73,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,38,0.32
2024-12-15,Dhaka,Narsingdi,Narsingdi Sadar,4042,23.94,90.73,vegetables and fruits,Snake gourd,675,KG,actual,Retail,BDT,45.75,0.38
2024-12-15,Dhaka,Rajbari,Rajbari Sadar,4043,23.77,89.65,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,53,0.44
2024-12-15,Dhaka,Rajbari,Rajbari Sadar,4043,23.77,89.65,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,51,0.43
2024-12-15,Dhaka,Rajbari,Rajbari Sadar,4043,23.77,89.65,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,11.53,0.097
2024-12-15,Dhaka,Rajbari,Rajbari Sadar,4043,23.77,89.65,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,BDT,179.21,1.5
2024-12-15,Dhaka,Rajbari,Rajbari Sadar,4043,23.77,89.65,miscellaneous food,Sugar,97,KG,actual,Retail,BDT,125,1.05
2024-12-15,Dhaka,Rajbari,Rajbari Sadar,4043,23.77,89.65,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,170.68,1.43
2024-12-15,Dhaka,Rajbari,Rajbari Sadar,4043,23.77,89.65,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,112.11,0.94
2024-12-15,Dhaka,Rajbari,Rajbari Sadar,4043,23.77,89.65,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,73.42,0.62
2024-12-15,Dhaka,Rajbari,Rajbari Sadar,4043,23.77,89.65,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,43.82,0.37
2024-12-15,Dhaka,Shariatpur,Shariatpur Sadar,4044,23.22,90.35,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,52.24,0.44
2024-12-15,Dhaka,Shariatpur,Shariatpur Sadar,4044,23.22,90.35,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,12.7,0.11
2024-12-15,Dhaka,Shariatpur,Shariatpur Sadar,4044,23.22,90.35,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,BDT,176.9,1.48
2024-12-15,Dhaka,Shariatpur,Shariatpur Sadar,4044,23.22,90.35,miscellaneous food,Sugar,97,KG,actual,Retail,BDT,127.5,1.07
2024-12-15,Dhaka,Shariatpur,Shariatpur Sadar,4044,23.22,90.35,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,168.05,1.41
2024-12-15,Dhaka,Shariatpur,Shariatpur Sadar,4044,23.22,90.35,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,94.05,0.79
2024-12-15,Dhaka,Shariatpur,Shariatpur Sadar,4044,23.22,90.35,vegetables and fruits,"Garlic (imported, China)",1082,KG,actual,Retail,BDT,206.43,1.73
2024-12-15,Dhaka,Shariatpur,Shariatpur Sadar,4044,23.22,90.35,vegetables and fruits,"Onions (imported, China)",1108,KG,actual,Retail,BDT,82.02,0.69
2024-12-15,Dhaka,Shariatpur,Shariatpur Sadar,4044,23.22,90.35,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,37.14,0.31
2024-12-15,Dhaka,Shariatpur,Shariatpur Sadar,4044,23.22,90.35,vegetables and fruits,Snake gourd,675,KG,actual,Retail,BDT,54.52,0.46
2024-12-15,Dhaka,Shariatpur,Shariatpur Sadar,4044,23.22,90.35,vegetables and fruits,Spinach (malabar),1297,KG,actual,Retail,BDT,45,0.38
2024-12-15,Dhaka,Shariatpur,Shariatpur Sadar,4044,23.22,90.35,vegetables and fruits,Spinach (red),1296,KG,actual,Retail,BDT,35.95,0.3
2024-12-15,Dhaka,Tangail,Tangail sadar Market,4045,24.25,89.91,cereals and tubers,"Potatoes (Holland, white)",1295,KG,actual,Retail,BDT,75.36,0.63
2024-12-15,Dhaka,Tangail,Tangail sadar Market,4045,24.25,89.91,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,11.49,0.096
2024-12-15,Dhaka,Tangail,Tangail sadar Market,4045,24.25,89.91,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,BDT,179.08,1.5
2024-12-15,Dhaka,Tangail,Tangail sadar Market,4045,24.25,89.91,oil and fats,Oil (palm),62,L,actual,Retail,BDT,153.29,1.28
2024-12-15,Dhaka,Tangail,Tangail sadar Market,4045,24.25,89.91,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,170.95,1.43
2024-12-15,Dhaka,Tangail,Tangail sadar Market,4045,24.25,89.91,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,112.5,0.94
2024-12-15,Dhaka,Tangail,Tangail sadar Market,4045,24.25,89.91,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,83.55,0.7
2024-12-15,Dhaka,Tangail,Tangail sadar Market,4045,24.25,89.91,vegetables and fruits,"Garlic (imported, China)",1082,KG,actual,Retail,BDT,223.42,1.87
2024-12-15,Dhaka,Tangail,Tangail sadar Market,4045,24.25,89.91,vegetables and fruits,Gourd (bottle),1276,KG,actual,Retail,BDT,65,0.54
2024-12-15,Dhaka,Tangail,Tangail sadar Market,4045,24.25,89.91,vegetables and fruits,"Onions (imported, China)",1108,KG,actual,Retail,BDT,85.26,0.71
2024-12-15,Dhaka,Tangail,Tangail sadar Market,4045,24.25,89.91,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,34.61,0.29
2024-12-15,Dhaka,Tangail,Tangail sadar Market,4045,24.25,89.91,vegetables and fruits,Snake gourd,675,KG,actual,Retail,BDT,55,0.46
2024-12-15,Dhaka,Tangail,Tangail sadar Market,4045,24.25,89.91,vegetables and fruits,Spinach (malabar),1297,KG,actual,Retail,BDT,37.5,0.31
2024-12-15,Dhaka,Tangail,Tangail sadar Market,4045,24.25,89.91,vegetables and fruits,Spinach (red),1296,KG,actual,Retail,BDT,36.71,0.31
2024-12-15,Khulna,Bagerhat,Bagerhat Sadar,4020,22.67,89.79,cereals and tubers,"Potatoes (Holland, white)",1295,KG,actual,Retail,BDT,69.94,0.59
2024-12-15,Khulna,Bagerhat,Bagerhat Sadar,4020,22.67,89.79,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,49.79,0.42
2024-12-15,Khulna,Bagerhat,Bagerhat Sadar,4020,22.67,89.79,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,51,0.43
2024-12-15,Khulna,Bagerhat,Bagerhat Sadar,4020,22.67,89.79,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,11.17,0.094
2024-12-15,Khulna,Bagerhat,Bagerhat Sadar,4020,22.67,89.79,miscellaneous food,Sugar,97,KG,actual,Retail,BDT,123.24,1.03
2024-12-15,Khulna,Bagerhat,Bagerhat Sadar,4020,22.67,89.79,oil and fats,Oil (palm),62,L,actual,Retail,BDT,164.48,1.38
2024-12-15,Khulna,Bagerhat,Bagerhat Sadar,4020,22.67,89.79,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,171.98,1.44
2024-12-15,Khulna,Bagerhat,Bagerhat Sadar,4020,22.67,89.79,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,72.74,0.61
2024-12-15,Khulna,Bagerhat,Bagerhat Sadar,4020,22.67,89.79,vegetables and fruits,"Garlic (imported, China)",1082,KG,actual,Retail,BDT,220.83,1.85
2024-12-15,Khulna,Bagerhat,Bagerhat Sadar,4020,22.67,89.79,vegetables and fruits,Gourd (bottle),1276,KG,actual,Retail,BDT,27.26,0.23
2024-12-15,Khulna,Bagerhat,Bagerhat Sadar,4020,22.67,89.79,vegetables and fruits,"Onions (imported, China)",1108,KG,actual,Retail,BDT,79.36,0.67
2024-12-15,Khulna,Bagerhat,Bagerhat Sadar,4020,22.67,89.79,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,45.36,0.38
2024-12-15,Khulna,Bagerhat,Bagerhat Sadar,4020,22.67,89.79,vegetables and fruits,Snake gourd,675,KG,actual,Retail,BDT,48.75,0.41
2024-12-15,Khulna,Chuadanga,Chuadanga Sadar,4021,23.59,88.94,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,12.09,0.1
2024-12-15,Khulna,Chuadanga,Chuadanga Sadar,4021,23.59,88.94,miscellaneous food,Sugar,97,KG,actual,Retail,BDT,123.39,1.03
2024-12-15,Khulna,Chuadanga,Chuadanga Sadar,4021,23.59,88.94,oil and fats,Oil (palm),62,L,actual,Retail,BDT,161.8,1.36
2024-12-15,Khulna,Chuadanga,Chuadanga Sadar,4021,23.59,88.94,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,165.77,1.39
2024-12-15,Khulna,Chuadanga,Chuadanga Sadar,4021,23.59,88.94,vegetables and fruits,"Onions (imported, China)",1108,KG,actual,Retail,BDT,70.75,0.59
2024-12-15,Khulna,Chuadanga,Chuadanga Sadar,4021,23.59,88.94,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,26.39,0.22
2024-12-15,Khulna,Chuadanga,Chuadanga Sadar,4021,23.59,88.94,vegetables and fruits,Spinach (red),1296,KG,actual,Retail,BDT,27.36,0.23
2024-12-15,Khulna,Jessore,Jessore Sadar,4022,23.16,89.23,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,52,0.44
2024-12-15,Khulna,Jessore,Jessore Sadar,4022,23.16,89.23,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,50.67,0.42
2024-12-15,Khulna,Jessore,Jessore Sadar,4022,23.16,89.23,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,11.56,0.097
2024-12-15,Khulna,Jessore,Jessore Sadar,4022,23.16,89.23,oil and fats,Oil (palm),62,L,actual,Retail,BDT,157.52,1.32
2024-12-15,Khulna,Jessore,Jessore Sadar,4022,23.16,89.23,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,167.43,1.4
2024-12-15,Khulna,Jessore,Jessore Sadar,4022,23.16,89.23,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,109,0.91
2024-12-15,Khulna,Jessore,Jessore Sadar,4022,23.16,89.23,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,66.9,0.56
2024-12-15,Khulna,Jessore,Jessore Sadar,4022,23.16,89.23,vegetables and fruits,"Garlic (imported, China)",1082,KG,actual,Retail,BDT,221.43,1.86
2024-12-15,Khulna,Jessore,Jessore Sadar,4022,23.16,89.23,vegetables and fruits,Gourd (bottle),1276,KG,actual,Retail,BDT,38.52,0.32
2024-12-15,Khulna,Jessore,Jessore Sadar,4022,23.16,89.23,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,32.86,0.28
2024-12-15,Khulna,Jessore,Jessore Sadar,4022,23.16,89.23,vegetables and fruits,Snake gourd,675,KG,actual,Retail,BDT,52.5,0.44
2024-12-15,Khulna,Jessore,Jessore Sadar,4022,23.16,89.23,vegetables and fruits,Spinach (malabar),1297,KG,actual,Retail,BDT,22.5,0.19
2024-12-15,Khulna,Jessore,Jessore Sadar,4022,23.16,89.23,vegetables and fruits,Spinach (red),1296,KG,actual,Retail,BDT,27.86,0.23
2024-12-15,Khulna,Jhenaidah,Jhenaidah Sadar,4023,23.54,89.17,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,52.14,0.44
2024-12-15,Khulna,Jhenaidah,Jhenaidah Sadar,4023,23.54,89.17,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,11.17,0.094
2024-12-15,Khulna,Jhenaidah,Jhenaidah Sadar,4023,23.54,89.17,"meat, fish and eggs","Fish (live, pangasius)",1080,KG,actual,Retail,BDT,197.14,1.65
2024-12-15,Khulna,Jhenaidah,Jhenaidah Sadar,4023,23.54,89.17,miscellaneous food,Sugar,97,KG,actual,Retail,BDT,127.55,1.07
2024-12-15,Khulna,Jhenaidah,Jhenaidah Sadar,4023,23.54,89.17,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,169.98,1.42
2024-12-15,Khulna,Jhenaidah,Jhenaidah Sadar,4023,23.54,89.17,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,107.5,0.9
2024-12-15,Khulna,Jhenaidah,Jhenaidah Sadar,4023,23.54,89.17,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,72.74,0.61
2024-12-15,Khulna,Jhenaidah,Jhenaidah Sadar,4023,23.54,89.17,vegetables and fruits,"Garlic (imported, China)",1082,KG,actual,Retail,BDT,223.1,1.87
2024-12-15,Khulna,Jhenaidah,Jhenaidah Sadar,4023,23.54,89.17,vegetables and fruits,Gourd (bottle),1276,KG,actual,Retail,BDT,43.69,0.37
2024-12-15,Khulna,Jhenaidah,Jhenaidah Sadar,4023,23.54,89.17,vegetables and fruits,"Onions (imported, China)",1108,KG,actual,Retail,BDT,88.86,0.74
2024-12-15,Khulna,Jhenaidah,Jhenaidah Sadar,4023,23.54,89.17,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,33.57,0.28
2024-12-15,Khulna,Jhenaidah,Jhenaidah Sadar,4023,23.54,89.17,vegetables and fruits,Spinach (malabar),1297,KG,actual,Retail,BDT,22.5,0.19
2024-12-15,Khulna,Jhenaidah,Jhenaidah Sadar,4023,23.54,89.17,vegetables and fruits,Spinach (red),1296,KG,actual,Retail,BDT,49.17,0.41
2024-12-15,Khulna,Khulna,Khulna Sadar,4081,22.81,89.55,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,12.09,0.1
2024-12-15,Khulna,Khulna,Khulna Sadar,4081,22.81,89.55,miscellaneous food,Sugar,97,KG,actual,Retail,BDT,123.39,1.03
2024-12-15,Khulna,Khulna,Khulna Sadar,4081,22.81,89.55,oil and fats,Oil (palm),62,L,actual,Retail,BDT,161.8,1.36
2024-12-15,Khulna,Khulna,Khulna Sadar,4081,22.81,89.55,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,165.77,1.39
2024-12-15,Khulna,Khulna,Khulna Sadar,4081,22.81,89.55,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,64.77,0.54
2024-12-15,Khulna,Khulna,Khulna Sadar,4081,22.81,89.55,vegetables and fruits,Gourd (bottle),1276,KG,actual,Retail,BDT,29.95,0.25
2024-12-15,Khulna,Khulna,Khulna Sadar,4081,22.81,89.55,vegetables and fruits,"Onions (imported, China)",1108,KG,actual,Retail,BDT,70.75,0.59
2024-12-15,Khulna,Khulna,Khulna Sadar,4081,22.81,89.55,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,26.39,0.22
2024-12-15,Khulna,Khulna,Khulna Sadar,4081,22.81,89.55,vegetables and fruits,Spinach (red),1296,KG,actual,Retail,BDT,27.36,0.23
2024-12-15,Khulna,Kushtia,Kushtia Sadar,4024,23.89,89.09,cereals and tubers,"Potatoes (Holland, white)",1295,KG,actual,Retail,BDT,72.08,0.6
2024-12-15,Khulna,Kushtia,Kushtia Sadar,4024,23.89,89.09,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,49,0.41
2024-12-15,Khulna,Kushtia,Kushtia Sadar,4024,23.89,89.09,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,47.5,0.4
2024-12-15,Khulna,Kushtia,Kushtia Sadar,4024,23.89,89.09,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,11.15,0.093
2024-12-15,Khulna,Kushtia,Kushtia Sadar,4024,23.89,89.09,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,BDT,180.6,1.51
2024-12-15,Khulna,Kushtia,Kushtia Sadar,4024,23.89,89.09,miscellaneous food,Sugar,97,KG,actual,Retail,BDT,123,1.03
2024-12-15,Khulna,Kushtia,Kushtia Sadar,4024,23.89,89.09,oil and fats,Oil (palm),62,L,actual,Retail,BDT,158.79,1.33
2024-12-15,Khulna,Kushtia,Kushtia Sadar,4024,23.89,89.09,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,167.71,1.41
2024-12-15,Khulna,Kushtia,Kushtia Sadar,4024,23.89,89.09,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,59.05,0.49
2024-12-15,Khulna,Kushtia,Kushtia Sadar,4024,23.89,89.09,vegetables and fruits,"Garlic (imported, China)",1082,KG,actual,Retail,BDT,232.62,1.95
2024-12-15,Khulna,Kushtia,Kushtia Sadar,4024,23.89,89.09,vegetables and fruits,Gourd (bottle),1276,KG,actual,Retail,BDT,22.5,0.19
2024-12-15,Khulna,Kushtia,Kushtia Sadar,4024,23.89,89.09,vegetables and fruits,"Onions (imported, China)",1108,KG,actual,Retail,BDT,83.09,0.7
2024-12-15,Khulna,Kushtia,Kushtia Sadar,4024,23.89,89.09,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,42.5,0.36
2024-12-15,Khulna,Kushtia,Kushtia Sadar,4024,23.89,89.09,vegetables and fruits,Snake gourd,675,KG,actual,Retail,BDT,45,0.38
2024-12-15,Khulna,Kushtia,Kushtia Sadar,4024,23.89,89.09,vegetables and fruits,Spinach (malabar),1297,KG,actual,Retail,BDT,30.66,0.26
2024-12-15,Khulna,Kushtia,Kushtia Sadar,4024,23.89,89.09,vegetables and fruits,Spinach (red),1296,KG,actual,Retail,BDT,40.71,0.34
2024-12-15,Khulna,Magura,Magura Sadar,4025,23.49,89.42,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,51.83,0.43
2024-12-15,Khulna,Magura,Magura Sadar,4025,23.49,89.42,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,51.29,0.43
2024-12-15,Khulna,Magura,Magura Sadar,4025,23.49,89.42,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,10.81,0.091
2024-12-15,Khulna,Magura,Magura Sadar,4025,23.49,89.42,miscellaneous food,Sugar,97,KG,actual,Retail,BDT,125.02,1.05
2024-12-15,Khulna,Magura,Magura Sadar,4025,23.49,89.42,oil and fats,Oil (palm),62,L,actual,Retail,BDT,158.6,1.33
2024-12-15,Khulna,Magura,Magura Sadar,4025,23.49,89.42,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,167.12,1.4
2024-12-15,Khulna,Magura,Magura Sadar,4025,23.49,89.42,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,77.86,0.65
2024-12-15,Khulna,Magura,Magura Sadar,4025,23.49,89.42,vegetables and fruits,"Garlic (imported, China)",1082,KG,actual,Retail,BDT,229.4,1.92
2024-12-15,Khulna,Magura,Magura Sadar,4025,23.49,89.42,vegetables and fruits,Gourd (bottle),1276,KG,actual,Retail,BDT,44.52,0.37
2024-12-15,Khulna,Magura,Magura Sadar,4025,23.49,89.42,vegetables and fruits,"Onions (imported, China)",1108,KG,actual,Retail,BDT,84.19,0.71
2024-12-15,Khulna,Magura,Magura Sadar,4025,23.49,89.42,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,32.05,0.27
2024-12-15,Khulna,Magura,Magura Sadar,4025,23.49,89.42,vegetables and fruits,Spinach (malabar),1297,KG,actual,Retail,BDT,22.26,0.19
2024-12-15,Khulna,Magura,Magura Sadar,4025,23.49,89.42,vegetables and fruits,Spinach (red),1296,KG,actual,Retail,BDT,38.88,0.33
2024-12-15,Khulna,Meherpur,Meherpur Sadar,4026,23.77,88.63,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,52.48,0.44
2024-12-15,Khulna,Meherpur,Meherpur Sadar,4026,23.77,88.63,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,11.25,0.094
2024-12-15,Khulna,Meherpur,Meherpur Sadar,4026,23.77,88.63,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,BDT,184.15,1.54
2024-12-15,Khulna,Meherpur,Meherpur Sadar,4026,23.77,88.63,miscellaneous food,Sugar,97,KG,actual,Retail,BDT,124.28,1.04
2024-12-15,Khulna,Meherpur,Meherpur Sadar,4026,23.77,88.63,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,174.8,1.47
2024-12-15,Khulna,Meherpur,Meherpur Sadar,4026,23.77,88.63,vegetables and fruits,Bananas (ripe),1210,1 piece,actual,Retail,BDT,4.75,0.04
2024-12-15,Khulna,Meherpur,Meherpur Sadar,4026,23.77,88.63,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,62.38,0.52
2024-12-15,Khulna,Meherpur,Meherpur Sadar,4026,23.77,88.63,vegetables and fruits,"Garlic (imported, China)",1082,KG,actual,Retail,BDT,215.89,1.81
2024-12-15,Khulna,Meherpur,Meherpur Sadar,4026,23.77,88.63,vegetables and fruits,Gourd (bottle),1276,KG,actual,Retail,BDT,31.5,0.26
2024-12-15,Khulna,Meherpur,Meherpur Sadar,4026,23.77,88.63,vegetables and fruits,"Onions (imported, China)",1108,KG,actual,Retail,BDT,159.63,1.34
2024-12-15,Khulna,Meherpur,Meherpur Sadar,4026,23.77,88.63,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,27.2,0.23
2024-12-15,Khulna,Meherpur,Meherpur Sadar,4026,23.77,88.63,vegetables and fruits,Spinach (malabar),1297,KG,actual,Retail,BDT,19.54,0.16
2024-12-15,Khulna,Meherpur,Meherpur Sadar,4026,23.77,88.63,vegetables and fruits,Spinach (red),1296,KG,actual,Retail,BDT,25.13,0.21
2024-12-15,Khulna,Narail,Narail Sadar,4027,23.16,89.51,cereals and tubers,"Potatoes (Holland, white)",1295,KG,actual,Retail,BDT,74.8,0.63
2024-12-15,Khulna,Narail,Narail Sadar,4027,23.16,89.51,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,51.76,0.43
2024-12-15,Khulna,Narail,Narail Sadar,4027,23.16,89.51,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,49,0.41
2024-12-15,Khulna,Narail,Narail Sadar,4027,23.16,89.51,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,12.03,0.1
2024-12-15,Khulna,Narail,Narail Sadar,4027,23.16,89.51,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,BDT,175.95,1.47
2024-12-15,Khulna,Narail,Narail Sadar,4027,23.16,89.51,miscellaneous food,Sugar,97,KG,actual,Retail,BDT,125.98,1.06
2024-12-15,Khulna,Narail,Narail Sadar,4027,23.16,89.51,oil and fats,Oil (palm),62,L,actual,Retail,BDT,163.93,1.37
2024-12-15,Khulna,Narail,Narail Sadar,4027,23.16,89.51,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,173.4,1.45
2024-12-15,Khulna,Narail,Narail Sadar,4027,23.16,89.51,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,109,0.91
2024-12-15,Khulna,Narail,Narail Sadar,4027,23.16,89.51,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,79.4,0.67
2024-12-15,Khulna,Narail,Narail Sadar,4027,23.16,89.51,vegetables and fruits,"Garlic (imported, China)",1082,KG,actual,Retail,BDT,220.83,1.85
2024-12-15,Khulna,Narail,Narail Sadar,4027,23.16,89.51,vegetables and fruits,Gourd (bottle),1276,KG,actual,Retail,BDT,23.07,0.19
2024-12-15,Khulna,Narail,Narail Sadar,4027,23.16,89.51,vegetables and fruits,"Onions (imported, China)",1108,KG,actual,Retail,BDT,101.5,0.85
2024-12-15,Khulna,Narail,Narail Sadar,4027,23.16,89.51,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,41.43,0.35
2024-12-15,Khulna,Satkhira,Satkhira Sadar,4028,22.71,89.07,cereals and tubers,"Potatoes (Holland, white)",1295,KG,actual,Retail,BDT,66.53,0.56
2024-12-15,Khulna,Satkhira,Satkhira Sadar,4028,22.71,89.07,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,49,0.41
2024-12-15,Khulna,Satkhira,Satkhira Sadar,4028,22.71,89.07,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,11.29,0.095
2024-12-15,Khulna,Satkhira,Satkhira Sadar,4028,22.71,89.07,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,BDT,179.88,1.51
2024-12-15,Khulna,Satkhira,Satkhira Sadar,4028,22.71,89.07,miscellaneous food,Sugar,97,KG,actual,Retail,BDT,123.21,1.03
2024-12-15,Khulna,Satkhira,Satkhira Sadar,4028,22.71,89.07,oil and fats,Oil (palm),62,L,actual,Retail,BDT,156.31,1.31
2024-12-15,Khulna,Satkhira,Satkhira Sadar,4028,22.71,89.07,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,164.07,1.38
2024-12-15,Khulna,Satkhira,Satkhira Sadar,4028,22.71,89.07,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,107.5,0.9
2024-12-15,Khulna,Satkhira,Satkhira Sadar,4028,22.71,89.07,vegetables and fruits,Bananas (ripe),1210,1 piece,actual,Retail,BDT,5.75,0.048
2024-12-15,Khulna,Satkhira,Satkhira Sadar,4028,22.71,89.07,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,65.64,0.55
2024-12-15,Khulna,Satkhira,Satkhira Sadar,4028,22.71,89.07,vegetables and fruits,"Garlic (imported, China)",1082,KG,actual,Retail,BDT,222.5,1.87
2024-12-15,Khulna,Satkhira,Satkhira Sadar,4028,22.71,89.07,vegetables and fruits,Gourd (bottle),1276,KG,actual,Retail,BDT,27.86,0.23
2024-12-15,Khulna,Satkhira,Satkhira Sadar,4028,22.71,89.07,vegetables and fruits,"Onions (imported, China)",1108,KG,actual,Retail,BDT,70.6,0.59
2024-12-15,Khulna,Satkhira,Satkhira Sadar,4028,22.71,89.07,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,34.83,0.29
2024-12-15,Khulna,Satkhira,Satkhira Sadar,4028,22.71,89.07,vegetables and fruits,Spinach (malabar),1297,KG,actual,Retail,BDT,29,0.24
2024-12-15,Khulna,Satkhira,Satkhira Sadar,4028,22.71,89.07,vegetables and fruits,Spinach (red),1296,KG,actual,Retail,BDT,30.95,0.26
2024-12-15,Mymensingh,Jamalpur,Jamalpur Sadar,4046,24.93,89.95,cereals and tubers,"Potatoes (Holland, white)",1295,KG,actual,Retail,BDT,63.05,0.53
